,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
1383,19.01,57.97,5.73,4.33,False,False,False,False,True,3579.694408391422
1384,17.58,36.75,13.11,29.05,False,False,False,True,False,3963.22138302362
1385,32.57,78.28,27.51,5.34,True,False,False,False,False,5849.761257584452
1386,36.52,39.14,11.89,15.27,False,False,False,True,False,4216.450482872418
1387,28.89,42.99,14.17,4.37,False,False,True,False,False,3717.473978732571
1389,22.8,30.76,3.73,4.79,False,False,False,False,True,2583.4231109597954
1390,25.0,81.23,48.15,6.28,True,False,False,False,False,6524.084355439865
1392,34.77,35.1,9.52,3.89,False,False,False,False,True,3425.6409747394055
1394,18.88,30.34,13.87,5.18,False,False,True,False,False,2830.1626774594642
1395,35.21,29.2,14.99,6.13,False,False,False,False,True,3523.898058087358
1396,29.19,48.0,9.18,6.19,False,False,True,False,False,3803.5607459029807
1397,27.51,28.37,7.93,5.03,False,False,True,False,False,2851.2355949604084
1398,36.85,50.7,13.65,5.24,False,False,True,False,False,4357.04053821444
1399,44.34,42.85,0.18,5.46,False,False,False,False,True,3808.841047019674
1400,29.24,50.01,11.12,5.98,False,False,False,False,True,3946.885725143851
1401,35.68,50.86,11.67,7.54,False,False,False,True,False,4318.445104796046
1402,16.18,72.2,37.54,4.3,True,False,False,False,False,5306.14290947357
1403,46.81,31.16,10.74,4.32,False,False,True,False,False,3827.922082851691
1404,26.19,43.8,11.45,23.7,False,False,False,True,False,4321.431798976101
1405,59.35,74.86,17.89,4.61,True,False,False,False,False,6365.741793733393
1406,14.88,32.04,13.3,4.58,False,False,True,False,False,2687.620955909241
1407,20.45,45.18,7.47,4.82,False,False,False,False,True,3209.005188975808
1408,34.13,42.88,9.01,3.49,False,False,False,False,True,3678.169667082718
1409,33.46,44.92,20.32,5.16,False,False,True,False,False,4246.016694956898
1410,29.98,79.94,37.4,5.41,True,False,False,False,False,6217.1383739542825
1411,8.76,44.14,20.68,5.28,False,False,True,False,False,3254.3882977254975
1412,37.19,44.26,9.17,3.81,False,False,True,False,False,3873.438986482253
1413,19.03,48.22,14.36,5.32,False,False,True,False,False,3580.722881589129
1414,27.5,36.32,10.05,3.66,False,False,True,False,False,3199.2534865824537
1415,30.58,78.67,41.84,4.58,True,False,False,False,False,6326.722729724326
1416,41.18,51.99,1.89,4.3,False,False,False,False,True,4071.2282503104298
1417,28.0,87.0,50.39,6.57,True,False,False,False,False,6972.476164680488
1418,13.6,77.26,37.63,3.3,True,False,False,False,False,5373.817677036493
1419,21.36,38.73,5.45,5.7,False,False,True,False,False,2939.4429886785556
1420,15.76,35.44,0.9,6.19,False,False,False,False,True,2431.8876317088625
1421,15.76,41.79,0.18,3.52,False,False,True,False,False,2550.374833924139
1422,59.79,38.89,18.83,5.5,False,False,False,False,True,5021.633586002921
1423,37.49,34.03,2.52,4.99,False,False,False,False,True,3263.851740893341
1424,21.36,35.77,11.47,6.83,False,False,False,False,True,3115.41394615554
1425,33.86,28.23,14.64,3.23,False,False,False,False,True,3287.1689260299618
1426,29.19,38.79,8.5,3.7,False,False,True,False,False,3313.551898512315
1427,54.41,44.37,10.46,22.38,False,False,False,True,False,5353.722665865052
1428,37.41,41.27,7.43,5.95,False,False,True,False,False,3782.808871037349
1429,30.32,22.74,10.11,6.69,False,False,False,False,True,2896.511209929945
1430,38.5,46.21,14.87,3.75,False,False,False,False,True,4236.223677453765
1431,49.33,42.57,9.94,6.03,False,False,True,False,False,4420.027121949901
1432,22.15,47.11,14.95,4.7,False,False,True,False,False,3666.2112588210016
1433,16.5,35.45,3.26,15.51,False,False,False,True,False,2924.9644195007377
1434,21.39,48.45,-0.99,4.12,False,False,False,False,True,3009.72188539062
1436,13.99,20.92,10.12,4.33,False,False,True,False,False,2064.0990129860556
1437,17.56,44.5,6.46,4.46,False,False,True,False,False,3027.5291979233116
1439,39.47,40.55,12.11,4.53,False,False,True,False,False,3966.547665948855
1440,27.33,30.2,7.36,16.45,False,False,False,True,False,3350.8374575298644
1441,8.9,53.39,6.57,6.16,False,False,False,False,True,3102.6892128166232
1442,25.69,48.06,13.98,6.91,False,False,False,False,True,3892.694713014327
1443,47.51,39.68,11.29,4.37,False,False,True,False,False,4212.600580736451
1444,25.04,88.57,24.66,4.73,True,False,False,False,False,5824.340368036787
1445,29.33,29.25,6.09,5.85,False,False,True,False,False,2922.6630300711786
1446,27.13,51.5,8.75,4.68,False,False,True,False,False,3791.856662462536
1447,25.71,49.65,16.5,5.96,False,False,True,False,False,4012.928588482514
1448,40.08,21.33,6.81,4.76,False,False,True,False,False,3013.397267107885
1450,21.74,27.48,17.99,4.35,False,False,True,False,False,2958.3158322707495
1451,56.67,40.97,15.58,5.23,False,False,True,False,False,4830.875540998437
1452,32.3,41.23,6.23,6.94,False,False,False,False,True,3566.917791016713
1453,29.42,48.26,4.67,4.95,False,False,False,False,True,3593.5539797741303
1454,31.18,33.06,10.56,7.37,False,False,False,False,True,3382.4209919691343
1455,33.21,85.01,50.6,3.05,True,False,False,False,False,6978.857204450257
1456,36.54,37.65,11.96,15.82,False,False,False,True,False,4184.665692823178
1457,27.23,33.28,3.73,4.44,False,False,False,False,True,2839.3642079457663
1458,25.0,39.39,14.98,4.42,False,False,True,False,False,3443.7003376279526
1459,39.46,50.74,6.85,18.51,False,False,False,True,False,4732.608261028513
1460,27.21,39.96,7.92,4.16,False,False,False,False,True,3265.8812242392905
1461,37.15,37.66,13.54,5.78,False,False,True,False,False,3851.8125731206533
1462,44.59,53.4,14.35,30.43,False,False,False,True,False,5806.359059880064
1464,52.44,12.74,8.93,6.25,False,False,False,False,True,3306.2255526584527
1465,24.43,40.33,15.69,5.4,False,False,True,False,False,3528.5639858289874
1466,46.22,56.34,9.72,5.25,False,False,False,False,True,4803.569686058008
1467,35.01,30.18,18.03,6.22,False,False,False,False,True,3676.9086820338234
1468,27.57,48.64,8.06,3.07,False,False,False,False,True,3589.2752449400305
1469,37.66,35.86,12.3,3.48,False,False,True,False,False,3675.894657875327
1470,10.91,47.7,15.59,3.63,False,False,False,False,True,3211.7424719119294
1471,40.5,81.62,36.43,3.27,True,False,False,False,False,6577.218908194908
1472,30.3,37.42,14.92,6.73,False,False,True,False,False,3676.1292307876593
1473,22.89,41.17,11.18,15.3,False,False,False,True,False,3713.6536490239378
1474,28.68,32.12,0.36,5.61,False,False,False,False,True,2776.5581504851866
1475,16.28,51.8,13.66,26.27,False,False,False,True,False,4426.712983767768
1476,27.4,40.28,5.33,27.4,False,False,False,True,False,4117.699844865116
1478,11.25,37.85,3.68,5.06,False,False,True,False,False,2413.5384827916746
1480,17.19,29.73,9.67,33.61,False,False,False,True,False,3719.1217908802837
1481,21.23,25.93,8.9,4.87,False,False,True,False,False,2535.153120969487
1482,17.42,48.79,9.78,6.09,False,False,False,False,True,3388.876123710755
1483,6.33,43.54,5.1,5.16,False,False,True,False,False,2501.017050201747
1484,75.65,30.83,5.48,6.4,False,True,False,False,False,4832.318162311051
1485,47.53,78.17,26.6,5.69,True,False,False,False,False,6416.236581125437
1486,27.02,23.48,9.58,4.62,False,False,False,False,True,2689.640764303655
1487,30.23,46.25,10.97,6.31,False,False,True,False,False,3851.7084653585766
1488,37.24,22.27,6.42,4.31,False,False,False,False,True,2914.2425618255056
1489,24.72,53.53,-6.11,5.4,False,False,False,False,True,3195.02985719953
1490,24.99,40.05,7.65,6.53,False,False,False,False,True,3272.353202583777
1491,43.66,32.62,13.43,5.74,False,False,True,False,False,3923.4940119145253
1492,23.96,28.99,-0.17,18.19,False,False,False,True,False,2941.2137716142715
1493,21.46,35.97,11.36,19.71,False,False,False,True,False,3640.6199150937896
1494,18.11,59.89,9.89,4.22,False,False,False,False,True,3783.7101659555706
1495,40.85,40.39,7.58,18.77,False,False,False,True,False,4411.337887078131
1497,25.85,32.76,11.57,18.21,False,False,False,True,False,3642.3179807859433
1498,32.02,40.99,22.54,6.74,False,False,False,False,True,4189.4077816525
1499,27.17,19.75,10.79,5.03,False,False,True,False,False,2606.305874451404
1502,31.42,56.74,14.38,4.27,False,False,False,False,True,4376.057701972748
1503,17.3,51.55,21.84,4.62,False,False,True,False,False,3910.0315694398832
1504,47.4,40.85,1.15,3.91,False,False,True,False,False,3824.5975258686626
1505,41.07,17.25,8.98,8.12,False,False,True,False,False,3114.082254231765
1506,17.15,39.85,18.2,6.08,False,False,False,False,True,3360.8730700916253
1507,32.45,47.27,6.86,6.29,False,False,True,False,False,3810.4028785457444
1509,36.88,35.56,5.73,4.36,False,False,False,False,True,3390.32509545366
1510,32.92,53.78,9.95,4.92,False,False,False,False,True,4159.693387878828
1511,33.36,32.63,15.28,5.97,False,False,True,False,False,3585.9405823384163
1512,34.37,44.01,11.22,17.92,False,False,False,True,False,4402.021683705242
1514,37.54,39.59,10.01,4.19,False,False,True,False,False,3748.785374572581
1515,33.87,53.59,9.26,16.72,False,False,False,True,False,4642.615381986781
1516,34.33,19.94,14.36,7.43,False,False,False,False,True,3146.3581060776887
1517,39.05,37.74,17.18,4.3,False,False,False,False,True,4034.3518209737745
1518,46.87,36.7,9.59,4.98,False,False,True,False,False,4025.590175638655
1519,49.67,39.61,16.25,3.94,False,False,False,False,True,4480.222909761632
1520,29.31,58.92,9.89,24.31,False,False,False,True,False,5000.370498461072
1521,23.74,30.22,10.61,4.58,False,False,True,False,False,2866.284792413937
1522,40.29,32.56,4.26,4.23,False,False,False,False,True,3356.451873014278
1523,25.43,43.39,12.28,1.96,False,False,False,False,True,3429.756547460346
1524,41.5,44.93,9.79,19.53,False,False,False,True,False,4723.583670086684
1525,25.5,32.44,11.12,3.05,False,False,False,False,True,2986.2104647618526
1526,44.66,32.06,3.74,15.11,False,False,False,True,False,3918.213509849269
1527,36.35,38.82,7.72,5.24,False,False,True,False,False,3631.2223972179627
1528,37.02,87.35,31.36,6.22,True,False,False,False,False,6579.278394093362
1529,59.43,47.24,21.85,6.4,False,False,False,False,True,5493.02751203828
1531,24.0,44.12,14.26,4.09,False,False,True,False,False,3546.9052457424773
1532,17.06,31.82,16.62,4.05,False,False,False,False,True,2882.2888151731195
1533,20.85,41.26,7.49,6.18,False,False,True,False,False,3132.5566420736377
1534,21.24,46.8,11.35,24.47,False,False,False,True,False,4260.553887312655
1535,22.4,46.64,15.3,4.44,False,False,True,False,False,3645.1104641463508
1536,26.63,55.23,6.07,27.49,False,False,False,True,False,4716.755069170938
1537,32.09,40.58,8.03,3.09,False,False,False,False,True,3451.4102899567056
1538,42.05,41.46,11.87,24.51,False,False,False,True,False,4891.319777734549
1539,26.87,76.02,32.51,5.31,True,False,False,False,False,5722.75202635566
1540,35.32,44.57,11.07,4.8,False,False,False,False,True,3937.248569418483
1541,42.83,40.78,3.46,18.27,False,False,False,True,False,4315.9702667149795
1542,62.76,45.4,12.84,5.6,False,False,False,False,True,5159.969239698195
1543,23.7,45.74,9.45,4.82,False,False,True,False,False,3445.548840016546
1544,39.84,37.63,13.36,11.42,False,False,False,True,False,4191.529930237863
1545,40.52,40.97,8.87,5.4,False,False,True,False,False,3931.3261102978745
1546,36.33,40.69,6.15,6.43,False,False,True,False,False,3679.6277821170506
1547,29.8,37.52,7.86,4.99,False,False,False,False,True,3309.560962487642
1548,35.14,22.33,5.67,17.41,False,False,False,True,False,3326.4896611692525
1549,32.02,24.43,10.2,3.58,False,False,True,False,False,2913.539906162205
1550,41.62,47.82,9.59,4.01,False,False,False,False,True,4221.923951406614
1551,14.86,46.31,18.82,7.79,False,False,False,False,True,3623.295448521783
1553,37.76,35.16,16.19,18.73,False,False,False,True,False,4417.120097371547
1554,35.95,75.4,24.78,3.94,True,False,False,False,False,5707.226891155377
1555,20.9,47.6,6.92,3.65,False,False,False,False,True,3262.5195774525782
1556,20.33,51.82,7.3,3.1,False,False,True,False,False,3406.699800460828
1557,26.77,36.33,7.89,23.11,False,False,False,True,False,3864.424722074622
1558,33.68,48.38,16.44,3.89,False,False,True,False,False,4197.758279920973
1559,29.05,57.3,-1.23,5.2,False,False,False,False,True,3713.047327203406
1560,37.05,43.49,8.2,5.62,False,False,True,False,False,3882.345995169885
1561,26.62,33.73,16.14,5.46,False,False,False,False,True,3372.1445378609837
1562,30.23,68.61,33.76,4.63,True,False,False,False,False,5589.357089020659
1563,24.84,61.25,-3.87,4.82,False,False,False,False,True,3573.856934185397
1566,31.6,27.81,5.99,5.06,False,False,False,False,True,2917.1545607097373
1567,18.23,44.69,18.91,18.76,False,False,False,True,False,4123.335465721158
1568,13.77,30.45,13.05,5.15,False,False,True,False,False,2606.776458464303
1569,29.27,32.09,15.08,17.98,False,False,False,True,False,3872.8552829455875
1570,50.27,31.07,3.75,5.37,False,False,True,False,False,3717.1694062179185
1571,25.69,18.8,6.32,4.69,False,False,True,False,False,2316.0897378636446
1572,29.67,34.83,16.95,6.32,False,False,False,False,True,3611.1995807546436
1573,30.12,75.1,42.4,6.68,True,False,False,False,False,6280.046074103082
1574,32.08,77.66,12.37,5.64,True,False,False,False,False,5206.747936490813
1575,38.55,42.64,16.57,4.98,False,False,True,False,False,4206.186169568987
1576,28.6,34.75,16.25,4.07,False,False,True,False,False,3445.879697514148
1577,33.63,22.79,8.21,13.88,False,False,False,True,False,3237.0422562976946
1578,30.52,54.7,11.89,4.41,False,False,True,False,False,4157.814847302445
1579,22.65,26.01,-0.76,4.97,False,False,True,False,False,2218.345952886998
1580,27.43,39.46,6.95,5.51,False,False,False,False,True,3274.5047510005343
1581,41.89,46.67,9.86,6.36,False,False,False,False,True,4290.393845123953
1582,38.9,50.57,11.85,4.77,False,False,False,False,True,4345.942726847191
1583,33.96,41.7,5.77,5.61,False,False,False,False,True,3581.755163602081
1584,28.26,33.23,6.63,6.43,False,False,True,False,False,3081.019689732294
1585,39.94,42.55,9.36,4.49,False,False,True,False,False,3944.583207407817
1586,23.59,43.17,3.78,5.96,False,False,False,False,True,3163.1495248509505
1587,26.25,39.51,11.18,1.31,False,False,False,False,True,3237.7503311999476
1588,26.79,30.46,15.49,5.67,False,False,True,False,False,3236.0082852842083
1589,16.87,43.94,5.99,4.5,False,False,True,False,False,2948.2651947063077
1590,31.09,24.61,13.24,5.09,False,False,False,False,True,3060.5117957305592
1591,41.02,44.92,1.97,5.39,False,False,False,False,True,3828.813110378407
1592,37.12,30.31,8.83,6.48,False,False,False,False,True,3413.3643886504587
1593,19.02,36.38,17.18,10.86,False,False,False,True,False,3445.489933674169
1595,39.45,34.47,0.63,7.04,False,False,False,False,True,3365.0039090388086
1596,21.25,24.89,-0.26,3.82,False,False,False,False,True,2092.454499463046
1597,45.2,69.32,42.6,4.16,True,False,False,False,False,6552.189418525322
1598,35.71,46.29,13.5,4.08,False,False,True,False,False,4084.7771704852626
1599,19.7,77.58,34.96,4.96,True,False,False,False,False,5589.379302834547
1600,16.69,42.34,7.89,5.63,False,False,True,False,False,2992.2545113799506
1601,27.85,3.99,6.49,4.12,False,False,False,False,True,1787.8441045174425
1602,39.38,47.59,18.99,4.68,False,False,False,False,True,4524.363324643454
1603,25.0,45.43,8.83,19.02,False,False,False,True,False,4031.380482753827
1604,27.98,56.53,13.52,5.81,False,False,False,False,True,4259.574503440184
1605,40.32,25.91,12.22,24.25,False,False,False,True,False,4217.847507834707
1606,40.14,46.52,9.02,5.55,False,False,False,False,True,4149.88064741898
1607,45.76,39.52,6.37,4.12,False,False,False,False,True,3932.8776938379888
1608,37.53,41.34,12.89,3.77,False,False,False,False,True,3927.43780695811
1609,22.86,51.78,8.5,13.82,False,False,False,True,False,3977.148761977585
1610,52.01,19.38,2.27,26.62,False,False,False,True,False,4114.67723723194
1611,33.73,41.66,17.71,5.24,False,False,True,False,False,4025.703485376318
1612,30.11,25.19,8.28,5.01,False,False,False,False,True,2840.3845570784083
1613,57.1,45.2,11.05,5.62,False,False,False,False,True,4854.920351208714
1614,26.53,37.18,13.21,6.88,False,False,True,False,False,3459.2259434439097
1615,37.3,53.92,10.11,21.58,False,False,False,True,False,5013.390654810114
1616,24.68,47.04,13.98,6.63,False,False,False,False,True,3798.627843325994
1617,15.93,27.02,16.57,5.71,False,False,True,False,False,2704.684408872933
1618,29.72,25.79,9.39,27.29,False,False,False,True,False,3782.9512886519333
1619,36.94,51.67,14.46,4.8,False,False,True,False,False,4406.411867566432
1620,38.21,30.88,11.71,5.3,False,False,False,False,True,3547.8232974801886
1622,42.08,71.22,57.18,5.06,True,False,False,False,False,7117.617640926493
1624,10.91,46.88,10.97,4.81,False,False,False,False,True,3048.8858641917045
1625,16.6,36.8,10.72,3.17,False,False,True,False,False,2800.230728255443
1626,34.52,26.76,17.1,4.18,False,False,False,False,True,3403.2894815045483
1627,46.39,20.77,12.89,4.82,False,False,True,False,False,3486.0713277479044
1628,37.21,43.2,7.39,5.5,False,False,False,False,True,3836.5444973483022
1629,25.51,42.34,12.99,5.85,False,False,False,False,True,3567.469345169435
1630,32.93,34.62,14.68,22.54,False,False,False,True,False,4303.0873463311345
1631,29.41,37.79,10.96,3.85,False,False,False,False,True,3378.0135814029577
1634,32.8,49.86,13.23,7.31,False,False,False,False,True,4221.350132400891
1635,23.49,36.73,20.01,4.69,False,False,False,False,True,3495.761482242727
1636,17.36,84.84,26.89,3.82,True,False,False,False,False,5416.038470533463
1637,1.5,45.45,20.27,5.15,False,False,False,False,True,2989.140348905924
